Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,NFLX,AAPL,GOOGL,NFLX,AAPL,GOOGL,NFLX,AAPL,GOOGL,NFLX,AAPL,GOOGL,NFLX
Date,,,,,,,,,,,,,,,
2020-11-30,116.41365814208984,87.40315246582031,490.70001220703125,118.2911382323328,88.69546472193882,492.54998779296875,114.22325724303036,87.07633429808473,481.2699890136719,114.37971764743862,88.4618146660326,490.0799865722656,169410200,32418000,3530900
2020-12-01,120.00238037109375,89.44376373291016,504.5799865722656,120.73577170407181,90.75700402494574,509.4700012207031,117.35239391651946,87.8331015354611,491.9800109863281,118.33024902715687,88.01394925762817,492.3399963378906,127728200,37350000,5052700
2020-12-02,120.35440063476562,90.91890716552734,503.3800048828125,120.63797949284637,91.30600791613693,506.79998779296875,118.21289570055283,88.93609717998572,493.5,119.3178692147776,89.44375546572586,501.6199951171875,89004200,29424000,3028400
2020-12-03,120.21749877929688,90.76298522949219,497.5199890136719,121.0388934166779,91.85850886844305,508.7699890136719,119.50366133071806,90.52185493709996,496.0400085449219,120.78464902206112,90.69821757214093,502.989990234375,78967600,24728000,2826100
2020-12-04,119.54277038574219,90.85862731933594,498.30999755859375,120.1392625157906,91.1445856115015,504.5,118.8289329732372,90.35195729963404,493.6400146484375,119.88501813402209,90.68226470726584,497.5,78260400,20544000,3666200
2020-12-07,121.00955963134766,90.52335357666016,515.780029296875,121.81140045533569,91.1341384390011,517.760009765625,119.54277709036162,89.8263790772547,497.7699890136719,119.60144600465969,90.44961574992479,500.010009765625,86712000,22288000,4289300
2020-12-08,121.62561798095703,90.23937225341797,512.6599731445312,122.21233702536856,90.47053652120316,521.489990234375,120.36418397218033,89.2404984455747,505.54998779296875,121.61584480120804,90.09938442115568,517.9000244140625,82225500,19936000,4229000
2020-12-09,119.08318328857422,88.57191467285156,493.6000061035156,123.16083693648963,91.08829757012232,514.5,118.32045756570565,87.78177973255339,491.2900085449219,121.77228459688571,90.19104514431577,510.5299987792969,115089200,31728000,4178800
2020-12-10,120.5108413696289,88.06326293945312,501.0899963378906,121.12689475984914,88.42893411573529,503.7699890136719,117.48927316966918,86.36342371825536,492.9100036621094,117.83152090843531,87.81167253448392,494.55999755859375,81312200,28688000,3018200
2020-12-11,119.6992416381836,88.41947174072266,503.2200012207031,120.04148941756002,88.5445219658633,503.3399963378906,117.88043062727799,87.32045890491517,494.8500061035156,119.71879545681566,87.68214672631133,495.0,86939800,18628000,3210900
2020-12-14,119.08318328857422,87.2965316772461,522.4199829101562,120.61841537344712,89.16675066292049,524.1599731445312,118.84850017240892,87.14059520793384,501.17999267578125,119.88502410754398,88.21620184043023,505.44000244140625,79184500,33050000,5770400
2020-12-15,125.048095703125,87.73594665527344,519.780029296875,125.06765698112699,87.88141540591312,524.7000122070312,121.3811394241266,86.7689549942617,513.5599975585938,121.58648808049752,87.6751623675375,518.5,157243700,21352000,3394900
2020-12-16,124.97965240478516,87.54215240478516,524.8300170898438,125.52724884917512,88.1360003477814,527.3800048828125,123.75733358395613,87.13712650323956,517.6900024414062,124.58851635047348,88.1360003477814,520.1099853515625,98208600,24676000,3682400
2020-12-17,125.84994506835938,86.7111587524414,532.9000244140625,126.71046230835884,88.01643216274311,535.489990234375,125.20455713835977,86.24485447323394,526.4400024414062,126.04551309902716,87.8779342956904,529.0,94359800,34880000,3193400
2020-12-18,123.8551025390625,85.99923706054688,534.4500122070312,126.24107083085357,87.10224076733915,536.3699951171875,123.32706000921821,85.4402664025447,526.02001953125,126.1041717446466,86.99313920631526,533.2000122070312,192541500,85256000,4502700
2020-12-21,125.39033508300781,86.41473388671875,528.9099731445312,125.46856526890375,86.53629486272519,532.6199951171875,120.71618965212184,84.39405917743379,521.1500244140625,122.25142161323427,85.14782693035072,530.0499877929688,121251600,33974000,3894000
2020-12-22,128.95950317382812,85.70032501220703,527.3300170898438,131.43347476564324,86.31758655277737,530.4000244140625,126.77887610208518,84.98093279518055,520.5,128.6954781848822,86.15417747044755,527.6900024414062,168904800,20370000,1906600
2020-12-23,128.05987548828125,86.09938049316406,514.47998046875,129.49730836550714,86.89051128625628,526.3200073242188,127.88385385949238,85.7491486524078,514.2000122070312,129.23329830364477,85.88516072253306,524.760009765625,88223700,22974000,2393200
2020-12-24,129.0475311279297,86.39480590820312,513.969970703125,130.50454051249665,86.80581441415256,519.3499755859375,128.1968020157988,85.90607622362667,512.2100219726562,128.41193131877873,86.13773459583713,515.1199951171875,54930100,9312000,1144000
2020-12-28,133.66299438476562,88.37761688232422,519.1199951171875,134.29859412859594,89.02726225465624,523.6599731445312,130.55340791091808,86.77642679040835,507.1300048828125,131.0227890260271,86.93036398590236,516.4299926757812,124486200,27650000,2891900
2020-12-29,131.88327026367188,87.57054901123047,530.8699951171875,135.71645923575505,89.10050235919063,536.5499877929688,131.3650084205637,87.43852790533303,515.47998046875,134.99285624320092,89.03872983045667,519.9000244140625,121047300,19726000,4022400
2020-12-30,130.7587890625,86.49893188476562,524.5900268554688,132.97852438349952,88.0687416405065,533.260009765625,130.44586825914976,86.0879233616201,523.6900024414062,132.57760019953898,87.93123961215915,530.1300048828125,96452100,21026000,1876300
2020-12-31,129.75157165527344,87.31548309326172,540.72998046875,131.75617722441675,87.557601623684,545.5,128.8030511896917,86.49096497190563,523.1500244140625,131.11078939653768,86.54975758459906,525.530029296875,99116600,21070000,5392300
