Date,AAPL,GOOGL,NFLX
2020-07-08,92.90306854248047,74.90845489501953,502.7799987792969
2020-07-09,93.30256652832031,75.65872955322266,507.760009765625
2020-07-10,93.46576690673828,76.67255401611328,548.72998046875
2020-07-13,93.03460693359375,75.3384017944336,525.5
2020-07-14,94.57418823242188,75.7683334350586,524.8800048828125
2020-07-15,95.22459411621094,75.57005310058594,523.260009765625
2020-07-16,94.0528564453125,75.472412109375,527.3900146484375
2020-07-17,93.86286926269531,75.56855773925781,492.989990234375
2020-07-20,95.84092712402344,77.90957641601562,502.4100036621094
2020-07-21,94.5181655883789,77.51500701904297,490.1000061035156
2020-07-22,94.78368377685547,77.95988464355469,489.82000732421875
2020-07-23,90.46945190429688,75.5635757446289,477.5799865722656
2020-07-24,90.245361328125,75.13812255859375,480.45001220703125
2020-07-27,92.3841781616211,76.19528198242188,495.6499938964844
2020-07-28,90.86653900146484,74.91094207763672,488.510009765625
2020-07-29,92.60830688476562,75.90035247802734,484.4800109863281
2020-07-30,93.72888946533203,76.64067077636719,485.79998779296875
2020-07-31,103.54122161865234,74.12876892089844,488.8800048828125
2020-08-03,106.15022277832031,73.87020874023438,498.6199951171875
2020-08-04,106.8591079711914,73.39891815185547,509.6400146484375
2020-08-05,107.2464370727539,73.6873779296875,502.1099853515625
2020-08-06,110.98818969726562,74.97570037841797,509.0799865722656
2020-08-07,108.46479797363281,74.64789581298828,494.7300109863281
2020-08-10,110.04129791259766,74.5706787109375,483.3800048828125
2020-08-11,106.76868438720703,73.7596206665039,466.92999267578125
2020-08-12,110.31707763671875,75.08979034423828,475.4700012207031
2020-08-13,112.2694091796875,75.55859375,481.3299865722656
2020-08-14,112.16935729980469,74.95977020263672,482.67999267578125
2020-08-17,111.87649536132812,75.53816986083984,482.3500061035156
2020-08-18,112.80874633789062,77.5080337524414,491.8699951171875
2020-08-19,112.95028686523438,76.95154571533203,484.5299987792969
2020-08-20,115.45660400390625,78.52783203125,497.8999938964844
2020-08-21,121.40637969970703,78.49395751953125,492.30999755859375
2020-08-24,122.85842895507812,78.97122192382812,488.80999755859375
2020-08-25,121.85054016113281,80.00248718261719,490.5799865722656
2020-08-26,123.50758361816406,81.9095687866211,547.530029296875
2020-08-27,122.0311279296875,81.13188934326172,526.27001953125
2020-08-28,121.83344268798828,81.6754150390625,523.8900146484375
2020-08-31,125.96507263183594,81.18221282958984,529.5599975585938
2020-09-01,130.9826202392578,82.45509338378906,556.5499877929688
2020-09-02,128.2688751220703,85.55933380126953,552.8400268554688
2020-09-03,117.99952697753906,81.18121337890625,525.75
2020-09-04,118.07762145996094,78.77494049072266,516.0499877929688
2020-09-08,110.13158416748047,75.90483856201172,507.0199890136719
2020-09-09,114.52437591552734,77.08207702636719,500.19000244140625
2020-09-10,110.78563690185547,76.02689361572266,480.6700134277344
2020-09-11,109.33113861083984,75.51425170898438,482.0299987792969
2020-09-14,112.611083984375,75.16899871826172,476.260009765625
2020-09-15,112.7867660522461,76.47875213623047,495.989990234375
2020-09-16,109.4580307006836,75.3314208984375,483.8599853515625
2020-09-17,107.710693359375,74.08343505859375,470.20001220703125
2020-09-18,104.29408264160156,72.29242706298828,469.9599914550781
2020-09-21,107.4568862915039,71.24872589111328,487.3500061035156
2020-09-22,109.1456527709961,72.72735595703125,491.1700134277344
2020-09-23,104.56742095947266,70.21495819091797,470.6099853515625
2020-09-24,105.64124298095703,70.88603210449219,473.0799865722656
2020-09-25,109.6044692993164,71.69309997558594,482.8800048828125
2020-09-28,112.22061920166016,72.66956329345703,490.6499938964844
2020-09-29,111.37134552001953,73.03624725341797,493.4800109863281
2020-09-30,113.05033874511719,73.01531219482422,500.0299987792969
2020-10-01,114.00699615478516,74.12628936767578,527.510009765625
2020-10-02,110.32681274414062,72.51712036132812,503.05999755859375
2020-10-05,113.7238998413086,73.87371063232422,520.6500244140625
2020-10-06,110.4635009765625,72.28895568847656,505.8699951171875
2020-10-07,112.33773040771484,72.6934814453125,534.6599731445312
2020-10-08,112.23036193847656,73.90359497070312,531.7899780273438
2020-10-09,114.1827163696289,75.24971008300781,539.4400024414062
2020-10-12,121.43566131591797,77.94692993164062,539.8099975585938
2020-10-13,118.21427917480469,78.07048797607422,554.0900268554688
2020-10-14,118.30216217041016,77.88964080810547,541.4500122070312
2020-10-15,117.83358764648438,77.49258422851562,541.9400024414062
2020-10-16,116.18385314941406,78.10188293457031,530.7899780273438
2020-10-19,113.21630096435547,76.22119140625,530.719970703125
2020-10-20,114.70983123779297,77.27388000488281,525.4199829101562
2020-10-21,114.0850830078125,79.01307678222656,489.04998779296875
2020-10-22,112.99177551269531,80.04283905029297,485.2300109863281
2020-10-23,112.2986831665039,81.35408782958984,488.2799987792969
2020-10-26,112.30845642089844,78.92837524414062,488.239990234375
2020-10-27,113.8215103149414,79.65524291992188,488.92999267578125
2020-10-28,108.55020141601562,75.26715087890625,486.239990234375
2020-10-29,112.57202911376953,77.56282806396484,504.2099914550781
2020-10-30,106.2659683227539,80.51362609863281,475.739990234375
2020-11-02,106.1781005859375,80.92265319824219,484.1199951171875
2020-11-03,107.80831909179688,81.98578643798828,487.2200012207031
2020-11-04,112.21083068847656,86.97720336914062,496.95001220703125
2020-11-05,116.1936264038086,87.80670166015625,513.760009765625
2020-11-06,116.06160736083984,87.668701171875,514.72998046875
2020-11-09,113.74410247802734,87.75289154052734,470.5
2020-11-10,113.40182495117188,86.57217407226562,480.239990234375
2020-11-11,116.84387969970703,87.04595184326172,490.760009765625
2020-11-12,116.5700912475586,86.82624053955078,486.7699890136719
2020-11-13,116.6189956665039,88.29293060302734,482.8399963378906
2020-11-16,117.6359634399414,88.38111114501953,479.1000061035156
2020-11-17,116.74609375,87.76484680175781,480.6300048828125
2020-11-18,115.41621398925781,86.71763610839844,481.7900085449219
2020-11-19,116.0127182006836,87.61090087890625,484.6700134277344
2020-11-20,114.74153137207031,86.50540924072266,488.239990234375
